ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100043571,"CITY OF GRESHAM, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF GRESHAM",43,,100073002,"BESHARA S SHAHIN",11/10/2020 9:29:20 PM,1,1887,0.0459941014453896,16/16,
100043572,"CITY OF GRESHAM, COUNCILOR, POSITION 5","","","","CITY OF GRESHAM",44,,9901,"Write-in",11/10/2020 9:29:20 PM,1,290,0.00689589575307937,16/16,
100043572,"CITY OF GRESHAM, COUNCILOR, POSITION 5","NONPARTISAN","","","CITY OF GRESHAM",44,,100073003,"STELLA ARMSTRONG",11/10/2020 9:29:20 PM,1,5734,0.13634850430399,16/16,
100043572,"CITY OF GRESHAM, COUNCILOR, POSITION 5","NONPARTISAN","","","CITY OF GRESHAM",44,,100073004,"DAVE DYK",11/10/2020 9:29:20 PM,1,14456,0.34374851381557,16/16,
100043572,"CITY OF GRESHAM, COUNCILOR, POSITION 5","NONPARTISAN","","","CITY OF GRESHAM",44,,100073005,"SUE PIAZZA",11/10/2020 9:29:20 PM,1,19572,0.46540162648024,16/16,
100043572,"CITY OF GRESHAM, COUNCILOR, POSITION 5","NONPARTISAN","","","CITY OF GRESHAM",44,,100073006,"THOMAS STANLEY",11/10/2020 9:29:20 PM,1,2002,0.0476054596471204,16/16,
100043573,"CITY OF MAYWOOD PARK, COUNCIL MEMBER (Vote For 3)","","","","CITY OF MAYWOOD PARK",47,,9901,"Write-in",11/10/2020 9:29:20 PM,3,39,0.028281363306744,1/1,
100043573,"CITY OF MAYWOOD PARK, COUNCIL MEMBER (Vote For 3)","NONPARTISAN","","","CITY OF MAYWOOD PARK",47,,100072966,"JIM AKERS",11/10/2020 9:29:20 PM,3,286,0.207396664249456,1/1,
100043573,"CITY OF MAYWOOD PARK, COUNCIL MEMBER (Vote For 3)","NONPARTISAN","","","CITY OF MAYWOOD PARK",47,,100073776,"MIRIAM BERMAN",11/10/2020 9:29:20 PM,3,354,0.25670775924583,1/1,
100043573,"CITY OF MAYWOOD PARK, COUNCIL MEMBER (Vote For 3)","NONPARTISAN","","","CITY OF MAYWOOD PARK",47,,100073777,"RON DICKSON",11/10/2020 9:29:20 PM,3,194,0.140681653372009,1/1,
100043573,"CITY OF MAYWOOD PARK, COUNCIL MEMBER (Vote For 3)","NONPARTISAN","","","CITY OF MAYWOOD PARK",47,,100073778,"JEFF WILLIAMS",11/10/2020 9:29:20 PM,3,170,0.123277737490935,1/1,
100043573,"CITY OF MAYWOOD PARK, COUNCIL MEMBER (Vote For 3)","NONPARTISAN","","","CITY OF MAYWOOD PARK",47,,100073779,"ROBIN R WISNER SR",11/10/2020 9:29:20 PM,3,336,0.243654822335025,1/1,
100042793,"CITY OF LAKE OSWEGO, MAYOR","","","","CITY OF LAKE OSWEGO    (JT)",48,,9901,"Write-in",11/10/2020 9:29:20 PM,1,5,0.00277623542476402,9/10,
100042793,"CITY OF LAKE OSWEGO, MAYOR","","","","CITY OF LAKE OSWEGO",48,,9901,"Write-in",11/10/2020 9:29:20 PM,1,5,0.00277623542476402,9/10,
100042793,"CITY OF LAKE OSWEGO, MAYOR","NONPARTISAN","","","CITY OF LAKE OSWEGO    (JT)",48,,100073068,"JOE BUCK",11/10/2020 9:29:20 PM,1,839,0.465852304275403,9/10,
100042793,"CITY OF LAKE OSWEGO, MAYOR","NONPARTISAN","","","CITY OF LAKE OSWEGO    (JT)",48,,100073069,"THERESA M KOHLHOFF",11/10/2020 9:29:20 PM,1,587,0.325930038867296,9/10,
100042793,"CITY OF LAKE OSWEGO, MAYOR","NONPARTISAN","","","CITY OF LAKE OSWEGO    (JT)",48,,100073073,"JOHN LAMOTTE",11/10/2020 9:29:20 PM,1,370,0.205441421432537,9/10,
100042793,"CITY OF LAKE OSWEGO, MAYOR","NONPARTISAN","","","CITY OF LAKE OSWEGO",48,,100073068,"JOE BUCK",11/10/2020 9:29:20 PM,1,839,0.465852304275403,9/10,
100042793,"CITY OF LAKE OSWEGO, MAYOR","NONPARTISAN","","","CITY OF LAKE OSWEGO",48,,100073069,"THERESA M KOHLHOFF",11/10/2020 9:29:20 PM,1,587,0.325930038867296,9/10,
100042793,"CITY OF LAKE OSWEGO, MAYOR","NONPARTISAN","","","CITY OF LAKE OSWEGO",48,,100073073,"JOHN LAMOTTE",11/10/2020 9:29:20 PM,1,370,0.205441421432537,9/10,
100042794,"CITY OF MILWAUKIE, COUNCILOR, POSITION 1","","","","CITY OF MILWAUKIE  (JT)",48,,9901,"Write-in",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042794,"CITY OF MILWAUKIE, COUNCILOR, POSITION 1","","","","CITY OF MILWAUKIE",48,,9901,"Write-in",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042794,"CITY OF MILWAUKIE, COUNCILOR, POSITION 1","NONPARTISAN","","","CITY OF MILWAUKIE  (JT)",48,,100056437,"ANGEL FALCONER",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042794,"CITY OF MILWAUKIE, COUNCILOR, POSITION 1","NONPARTISAN","","","CITY OF MILWAUKIE  (JT)",48,,100073181,"KALIN PARSONS",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042794,"CITY OF MILWAUKIE, COUNCILOR, POSITION 1","NONPARTISAN","","","CITY OF MILWAUKIE",48,,100056437,"ANGEL FALCONER",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042794,"CITY OF MILWAUKIE, COUNCILOR, POSITION 1","NONPARTISAN","","","CITY OF MILWAUKIE",48,,100073181,"KALIN PARSONS",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","","","","CITY OF MILWAUKIE  (JT)",49,,9901,"Write-in",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","","","","CITY OF MILWAUKIE",49,,9901,"Write-in",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF MILWAUKIE  (JT)",49,,100073182,"ADAM KHOSROABADI",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF MILWAUKIE  (JT)",49,,100073183,"DESI NICODEMUS",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF MILWAUKIE  (JT)",49,,100073184,"ROB REYNOLDS",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF MILWAUKIE  (JT)",49,,100073185,"JON STOLL",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF MILWAUKIE",49,,100073182,"ADAM KHOSROABADI",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF MILWAUKIE",49,,100073183,"DESI NICODEMUS",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF MILWAUKIE",49,,100073184,"ROB REYNOLDS",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042795,"CITY OF MILWAUKIE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF MILWAUKIE",49,,100073185,"JON STOLL",11/10/2020 9:29:20 PM,1,0,0,5/5,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","","","","CITY OF LAKE OSWEGO    (JT)",49,,9901,"Write-in",11/10/2020 9:29:20 PM,3,22,0.00490196078431373,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","","","","CITY OF LAKE OSWEGO",49,,9901,"Write-in",11/10/2020 9:29:20 PM,3,22,0.00490196078431373,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO    (JT)",49,,100073074,"EMMA BURKE",11/10/2020 9:29:20 PM,3,796,0.177361853832442,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO    (JT)",49,,100073075,"MELISSA FIRESIDE",11/10/2020 9:29:20 PM,3,917,0.204322638146168,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO    (JT)",49,,100073076,"MASSENE MBOUP",11/10/2020 9:29:20 PM,3,1111,0.247549019607843,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO    (JT)",49,,100073077,"AARON RAPF",11/10/2020 9:29:20 PM,3,715,0.159313725490196,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO    (JT)",49,,100073078,"RACHEL VERDICK",11/10/2020 9:29:20 PM,3,927,0.206550802139037,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO",49,,100073074,"EMMA BURKE",11/10/2020 9:29:20 PM,3,796,0.177361853832442,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO",49,,100073075,"MELISSA FIRESIDE",11/10/2020 9:29:20 PM,3,917,0.204322638146168,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO",49,,100073076,"MASSENE MBOUP",11/10/2020 9:29:20 PM,3,1111,0.247549019607843,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO",49,,100073077,"AARON RAPF",11/10/2020 9:29:20 PM,3,715,0.159313725490196,9/10,
100042792,"CITY OF LAKE OSWEGO, COUNCILOR (Vote For 3)","NONPARTISAN","","","CITY OF LAKE OSWEGO",49,,100073078,"RACHEL VERDICK",11/10/2020 9:29:20 PM,3,927,0.206550802139037,9/10,
100043577,"CITY OF PORTLAND, MAYOR","","","","CITY OF PORTLAND",52,,9901,"Write-in",11/10/2020 9:29:20 PM,1,46990,0.130738411885816,87/92,
100043577,"CITY OF PORTLAND, MAYOR","NONPARTISAN","","","CITY OF PORTLAND",52,,100072986,"SARAH IANNARONE",11/10/2020 9:29:20 PM,1,146650,0.408018474208447,87/92,
100043577,"CITY OF PORTLAND, MAYOR","NONPARTISAN","","","CITY OF PORTLAND",52,,300026969,"TED WHEELER",11/10/2020 9:29:20 PM,1,165780,0.461243113905737,87/92,
100043581,"CITY OF TROUTDALE, MAYOR","","","","CITY OF TROUTDALE",52,,9901,"Write-in",11/10/2020 9:29:20 PM,1,51,0.00669027941755215,2/2,
100043581,"CITY OF TROUTDALE, MAYOR","NONPARTISAN","","","CITY OF TROUTDALE",52,,100073186,"DAVID RIPMA",11/10/2020 9:29:20 PM,1,3739,0.490489308671127,2/2,
100043581,"CITY OF TROUTDALE, MAYOR","NONPARTISAN","","","CITY OF TROUTDALE",52,,100073187,"RANDY LAUER",11/10/2020 9:29:20 PM,1,3833,0.502820411911321,2/2,
100043576,"CITY OF PORTLAND, COMMISSIONER, POSITION 4","","","","CITY OF PORTLAND",53,,9901,"Write-in",11/10/2020 9:29:20 PM,1,3398,0.0101695422508866,87/92,
100043576,"CITY OF PORTLAND, COMMISSIONER, POSITION 4","NONPARTISAN","","","CITY OF PORTLAND",53,,100072987,"MINGUS MAPPS",11/10/2020 9:29:20 PM,1,185820,0.55612252532659,87/92,
100043576,"CITY OF PORTLAND, COMMISSIONER, POSITION 4","NONPARTISAN","","","CITY OF PORTLAND",53,,300027899,"CHLOE EUDALY",11/10/2020 9:29:20 PM,1,144917,0.433707932422524,87/92,
100043578,"CITY OF TROUTDALE, COUNCILOR, POSITION 2","","","","CITY OF TROUTDALE",53,,9901,"Write-in",11/10/2020 9:29:20 PM,1,49,0.00693167350403169,2/2,
100043578,"CITY OF TROUTDALE, COUNCILOR, POSITION 2","NONPARTISAN","","","CITY OF TROUTDALE",53,,100073188,"TIM ERICH",11/10/2020 9:29:20 PM,1,2141,0.302871693308813,2/2,
100043578,"CITY OF TROUTDALE, COUNCILOR, POSITION 2","NONPARTISAN","","","CITY OF TROUTDALE",53,,100073189,"LAURA TILS",11/10/2020 9:29:20 PM,1,1162,0.164379685952751,2/2,
100043578,"CITY OF TROUTDALE, COUNCILOR, POSITION 2","NONPARTISAN","","","CITY OF TROUTDALE",53,,100073190,"ALISON CASWELL",11/10/2020 9:29:20 PM,1,3717,0.525816947234404,2/2,
100043579,"CITY OF TROUTDALE, COUNCILOR, POSITION 4","","","","CITY OF TROUTDALE",54,,9901,"Write-in",11/10/2020 9:29:20 PM,1,52,0.00742432895488292,2/2,
100043579,"CITY OF TROUTDALE, COUNCILOR, POSITION 4","NONPARTISAN","","","CITY OF TROUTDALE",54,,100072968,"GLENN WHITE",11/10/2020 9:29:20 PM,1,4027,0.574957167332953,2/2,
100043579,"CITY OF TROUTDALE, COUNCILOR, POSITION 4","NONPARTISAN","","","CITY OF TROUTDALE",54,,100073191,"PAUL WILCOX",11/10/2020 9:29:20 PM,1,2925,0.417618503712164,2/2,
100043580,"CITY OF TROUTDALE, COUNCILOR, POSITION 6","","","","CITY OF TROUTDALE",55,,9901,"Write-in",11/10/2020 9:29:20 PM,1,60,0.00858491915867792,2/2,
100043580,"CITY OF TROUTDALE, COUNCILOR, POSITION 6","NONPARTISAN","","","CITY OF TROUTDALE",55,,100073192,"JOHN LEAMY",11/10/2020 9:29:20 PM,1,2604,0.372585491486622,2/2,
100043580,"CITY OF TROUTDALE, COUNCILOR, POSITION 6","NONPARTISAN","","","CITY OF TROUTDALE",55,,100073193,"SANDY GLANTZ",11/10/2020 9:29:20 PM,1,4325,0.6188295893547,2/2,
100043582,"CITY OF WOOD VILLAGE, COUNCILOR, POSITION 2","","","","CITY OF WOOD VILLAGE",56,,9901,"Write-in",11/10/2020 9:29:20 PM,1,7,0.00607111882046834,1/1,
100043582,"CITY OF WOOD VILLAGE, COUNCILOR, POSITION 2","NONPARTISAN","","","CITY OF WOOD VILLAGE",56,,100072971,"PATRICIA SMITH",11/10/2020 9:29:20 PM,1,474,0.411101474414571,1/1,
100043582,"CITY OF WOOD VILLAGE, COUNCILOR, POSITION 2","NONPARTISAN","","","CITY OF WOOD VILLAGE",56,,100073007,"JAIRO RIOS-CAMPOS",11/10/2020 9:29:20 PM,1,672,0.582827406764961,1/1,
100043583,"CITY OF WOOD VILLAGE, COUNCILOR, POSITION 3","","","","CITY OF WOOD VILLAGE",57,,9901,"Write-in",11/10/2020 9:29:20 PM,1,43,0.0435222672064777,1/1,
100043583,"CITY OF WOOD VILLAGE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF WOOD VILLAGE",57,,100072972,"T SCOTT HARDEN",11/10/2020 9:29:20 PM,1,945,0.956477732793522,1/1,
100043584,"CITY OF WOOD VILLAGE, COUNCILOR, POSITION 5","","","","CITY OF WOOD VILLAGE",58,,9901,"Write-in",11/10/2020 9:29:20 PM,1,19,0.0181644359464627,1/1,
100043584,"CITY OF WOOD VILLAGE, COUNCILOR, POSITION 5","NONPARTISAN","","","CITY OF WOOD VILLAGE",58,,100072973,"BRIAN C LOY",11/10/2020 9:29:20 PM,1,702,0.67112810707457,1/1,
100043584,"CITY OF WOOD VILLAGE, COUNCILOR, POSITION 5","NONPARTISAN","","","CITY OF WOOD VILLAGE",58,,100073008,"JOSEPH QUERUEL",11/10/2020 9:29:20 PM,1,325,0.310707456978968,1/1,
100043585,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 1","","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",60,,9901,"Write-in",11/10/2020 9:29:20 PM,1,3535,0.0144764322863344,84/84,
100043585,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 1","NONPARTISAN","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",60,,100072974,"RICK TILL",11/10/2020 9:29:20 PM,1,71017,0.290826815184897,84/84,
100043585,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 1","NONPARTISAN","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",60,,100073780,"DEVIN PORTWOOD",11/10/2020 9:29:20 PM,1,48902,0.200262090994717,84/84,
100043585,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 1","NONPARTISAN","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",60,,100073783,"JAMES (JIM) CARLSON",11/10/2020 9:29:20 PM,1,120736,0.494434661534051,84/84,
100043936,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 2","","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",61,,9901,"Write-in",11/10/2020 9:29:20 PM,1,2809,0.0111032495483993,84/84,
100043936,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 2","NONPARTISAN","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",61,,100073786,"JASMINE ZIMMER-STUCKY",11/10/2020 9:29:20 PM,1,207970,0.822051551648491,84/84,
100043936,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 2","NONPARTISAN","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",61,,100073787,"LARS GRANSTROM",11/10/2020 9:29:20 PM,1,42210,0.16684519880311,84/84,
100043586,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 1","","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",62,,9901,"Write-in",11/10/2020 9:29:20 PM,1,5026,0.0227863137039774,84/84,
100043586,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 1","NONPARTISAN","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",62,,100073781,"JOE ROSSI",11/10/2020 9:29:20 PM,1,215545,0.977213686296023,84/84,
100043587,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",63,,9901,"Write-in",11/10/2020 9:29:20 PM,1,3029,0.0122733442735874,84/84,
100043587,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","NONPARTISAN","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",63,,100072976,"LAURA MASTERSON",11/10/2020 9:29:20 PM,1,131669,0.53351567090095,84/84,
100043587,"EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","NONPARTISAN","","","EAST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",63,,100073782,"GRANT EISELE",11/10/2020 9:29:20 PM,1,112097,0.454210984825462,84/84,
100043588,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 1","","","","MULTNOMAH SOIL & WATER CONSERVATION DISTRICT",68,,9901,"Write-in",11/10/2020 9:29:20 PM,1,768,0.0138042599083311,29/31,
100043588,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 1","","","","WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",68,,9901,"Write-in",11/10/2020 9:29:20 PM,1,768,0.0138042599083311,29/31,
100043588,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 1","NONPARTISAN","","","MULTNOMAH SOIL & WATER CONSERVATION DISTRICT",68,,100072977,"WESTON MILLER",11/10/2020 9:29:20 PM,1,54867,0.986195740091669,29/31,
100043588,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, AT-LARGE, POSITION 1","NONPARTISAN","","","WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",68,,100072977,"WESTON MILLER",11/10/2020 9:29:20 PM,1,54867,0.986195740091669,29/31,
100043592,"INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 5","","","","INTERLACHEN WATER PEOPLE'S UTILILTY DISTRICT, SUB-DISTRICT 5",68,,9901,"Write-in",11/10/2020 9:29:20 PM,1,0,0,1/1,
100043592,"INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 5","NONPARTISAN","","","INTERLACHEN WATER PEOPLE'S UTILILTY DISTRICT, SUB-DISTRICT 5",68,,100072981,"DAVID RICHARDSON",11/10/2020 9:29:20 PM,1,34,1,1/1,
100043589,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 1","","","","MULTNOMAH SOIL & WATER CONSERVATION DISTRICT",69,,9901,"Write-in",11/10/2020 9:29:20 PM,1,750,0.0137680361273268,29/31,
100043589,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 1","","","","WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",69,,9901,"Write-in",11/10/2020 9:29:20 PM,1,750,0.0137680361273268,29/31,
100043589,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 1","NONPARTISAN","","","MULTNOMAH SOIL & WATER CONSERVATION DISTRICT",69,,100072978,"KIMBERLY PETERSON",11/10/2020 9:29:20 PM,1,53724,0.986231963872673,29/31,
100043589,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 1","NONPARTISAN","","","WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",69,,100072978,"KIMBERLY PETERSON",11/10/2020 9:29:20 PM,1,53724,0.986231963872673,29/31,
100043593,"INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 1","","","","INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 1",69,,9901,"Write-in",11/10/2020 9:29:20 PM,1,1,0.025,1/1,
100043593,"INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 1","NONPARTISAN","","","INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 1",69,,300024837,"MEL RIEFF",11/10/2020 9:29:20 PM,1,39,0.975,1/1,
100043590,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","","","","MULTNOMAH SOIL & WATER CONSERVATION DISTRICT",70,,9901,"Write-in",11/10/2020 9:29:20 PM,1,733,0.0133693253324092,29/31,
100043590,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","","","","WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",70,,9901,"Write-in",11/10/2020 9:29:20 PM,1,733,0.0133693253324092,29/31,
100043590,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","NONPARTISAN","","","MULTNOMAH SOIL & WATER CONSERVATION DISTRICT",70,,100072979,"JANE HARTLINE",11/10/2020 9:29:20 PM,1,54094,0.986630674667591,29/31,
100043590,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 2","NONPARTISAN","","","WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",70,,100072979,"JANE HARTLINE",11/10/2020 9:29:20 PM,1,54094,0.986630674667591,29/31,
100043594,"INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 4","","","","INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 4",70,,9901,"Write-in",11/10/2020 9:29:20 PM,1,0,0,1/1,
100043594,"INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 4","NONPARTISAN","","","INTERLACHEN WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 4",70,,100072982,"THOMAS E CAUFIELD",11/10/2020 9:29:20 PM,1,41,1,1/1,
100043591,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 3","","","","MULTNOMAH SOIL & WATER CONSERVATION DISTRICT",71,,9901,"Write-in",11/10/2020 9:29:20 PM,1,790,0.0145501427387421,29/31,
100043591,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 3","","","","WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",71,,9901,"Write-in",11/10/2020 9:29:20 PM,1,790,0.0145501427387421,29/31,
100043591,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 3","NONPARTISAN","","","MULTNOMAH SOIL & WATER CONSERVATION DISTRICT",71,,100072980,"GEORGE SOWDER",11/10/2020 9:29:20 PM,1,53505,0.985449857261258,29/31,
100043591,"WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT, DIRECTOR, ZONE 3","NONPARTISAN","","","WEST MULTNOMAH SOIL AND WATER CONSERVATION DISTRICT",71,,100072980,"GEORGE SOWDER",11/10/2020 9:29:20 PM,1,53505,0.985449857261258,29/31,
100043595,"ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 1","","","","ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 1",71,,9901,"Write-in",11/10/2020 9:29:20 PM,1,116,0.0357583230579531,5/5,
100043595,"ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 1","NONPARTISAN","","","ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 1",71,,100072983,"TOM LEWIS",11/10/2020 9:29:20 PM,1,3128,0.964241676942047,5/5,
100043596,"ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 3","","","","ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 3",72,,9901,"Write-in",11/10/2020 9:29:20 PM,1,78,0.0238532110091743,4/4,
100043596,"ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 3","NONPARTISAN","","","ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 3",72,,100063982,"KATHY ZIMMERMAN",11/10/2020 9:29:20 PM,1,3192,0.976146788990826,4/4,
100043597,"ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 4","","","","ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 4",73,,9901,"Write-in",11/10/2020 9:29:20 PM,1,90,0.0254093732354602,5/5,
