ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	CHA	Charlotte			67	67	Stanton	Paul		2765
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	CIT	Citrus			31	31	Stanton	Paul		2845
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	CLA	Clay			47	47	Stanton	Paul		2339
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	CLL	Collier			60	60	Stanton	Paul		2464
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	CLM	Columbia			22	22	Stanton	Paul		601
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	DES	Desoto			15	15	Stanton	Paul		230
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	DIX	Dixie			10	10	Stanton	Paul		185
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	DUV	Duval			199	199	Stanton	Paul		8478
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	ESC	Escambia			79	79	Stanton	Paul		3542
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	FLA	Flagler			24	24	Stanton	Paul		1481
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	FRA	Franklin			8	8	Stanton	Paul		104
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	GAD	Gadsden			25	25	Stanton	Paul		224
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	GIL	Gilchrist			10	10	Stanton	Paul		182
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	GLA	Glades			13	13	Stanton	Paul		76
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	GUL	Gulf			9	9	Stanton	Paul		142
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	HAM	Hamilton			8	8	Stanton	Paul		95
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	HAR	Hardee			12	12	Stanton	Paul		169
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	HEN	Hendry			6	6	Stanton	Paul		177
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	HER	Hernando			37	37	Stanton	Paul		3402
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	HIG	Highlands			25	25	Stanton	Paul		1281
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	HIL	Hillsborough			340	340	Stanton	Paul		15615
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	HOL	Holmes			0	0	Stanton	Paul		191
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	IND	Indian River			37	37	Stanton	Paul		1349
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	JAC	Jackson			14	14	Stanton	Paul		339
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	JEF	Jefferson			16	16	Stanton	Paul		117
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	LAF	Lafayette			5	5	Stanton	Paul		71
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	LAK	Lake			107	107	Stanton	Paul		4592
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	LEE	Lee			127	127	Stanton	Paul		6993
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	LEO	Leon			153	153	Stanton	Paul		2553
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	LEV	Levy			13	13	Stanton	Paul		478
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	LIB	Liberty			1	1	Stanton	Paul		82
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	MAD	Madison			11	11	Stanton	Paul		122
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	MAN	Manatee			70	70	Stanton	Paul		4840
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	MRN	Marion			125	125	Stanton	Paul		4825
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	MRT	Martin			30	30	Stanton	Paul		1112
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	DAD	Miami-Dade			859	859	Stanton	Paul		8419
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	MON	Monroe			33	33	Stanton	Paul		901
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	NAS	Nassau			15	15	Stanton	Paul		987
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	OKA	Okaloosa			52	52	Stanton	Paul		2799
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	OKE	Okeechobee			11	11	Stanton	Paul		261
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	ORA	Orange			247	247	Stanton	Paul		12214
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	OSC	Osceola			81	81	Stanton	Paul		3060
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	PAL	Palm Beach			870	870	Stanton	Paul		7665
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	PAS	Pasco			112	112	Stanton	Paul		8515
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	PIN	Pinellas			299	299	Stanton	Paul		15628
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	POL	Polk			167	167	Stanton	Paul		8194
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	PUT	Putnam			0	0	Stanton	Paul		751
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	SAN	Santa Rosa			41	41	Stanton	Paul		2450
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	SAR	Sarasota			101	101	Stanton	Paul		5616
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	SEM	Seminole			80	80	Stanton	Paul		5624
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	STJ	St. Johns			46	46	Stanton	Paul		2522
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	STL	St. Lucie			64	64	Stanton	Paul		1989
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	SUM	Sumter			30	30	Stanton	Paul		1634
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	SUW	Suwannee			16	16	Stanton	Paul		401
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	TAY	Taylor			14	14	Stanton	Paul		184
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	UNI	Union			8	8	Stanton	Paul		106
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	VOL	Volusia			125	125	Stanton	Paul		7395
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	WAK	Wakulla			12	12	Stanton	Paul		330
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	WAL	Walton			24	24	Stanton	Paul		699
11/8/2016	LPF	Libertarian Party of Florida	USS	United States Senator	WAS	Washington			16	16	Stanton	Paul		238
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ALA	Alachua			63	63	Khoury	Tony		466
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BAK	Baker			9	9	Khoury	Tony		48
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BAY	Bay			44	44	Khoury	Tony		344
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRA	Bradford			14	14	Khoury	Tony		69
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRE	Brevard			170	170	Khoury	Tony		2312
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRO	Broward			577	577	Khoury	Tony		2609
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CAL	Calhoun			11	11	Khoury	Tony		38
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CHA	Charlotte			67	67	Khoury	Tony		634
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CIT	Citrus			31	31	Khoury	Tony		828
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLA	Clay			47	47	Khoury	Tony		601
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLL	Collier			60	60	Khoury	Tony		528
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLM	Columbia			22	22	Khoury	Tony		114
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DES	Desoto			15	15	Khoury	Tony		51
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DIX	Dixie			10	10	Khoury	Tony		41
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DUV	Duval			199	199	Khoury	Tony		2686
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ESC	Escambia			79	79	Khoury	Tony		621
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	FLA	Flagler			24	24	Khoury	Tony		302
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	FRA	Franklin			8	8	Khoury	Tony		30
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GAD	Gadsden			25	25	Khoury	Tony		75
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GIL	Gilchrist			10	10	Khoury	Tony		41
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GLA	Glades			13	13	Khoury	Tony		30
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GUL	Gulf			9	9	Khoury	Tony		27
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HAM	Hamilton			8	8	Khoury	Tony		25
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HAR	Hardee			12	12	Khoury	Tony		39
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HEN	Hendry			6	6	Khoury	Tony		37
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HER	Hernando			37	37	Khoury	Tony		657
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HIG	Highlands			25	25	Khoury	Tony		314
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HIL	Hillsborough			340	340	Khoury	Tony		3047
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HOL	Holmes			0	0	Khoury	Tony		35
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	IND	Indian River			37	37	Khoury	Tony		327
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	JAC	Jackson			14	14	Khoury	Tony		87
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	JEF	Jefferson			16	16	Khoury	Tony		32
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LAF	Lafayette			5	5	Khoury	Tony		10
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LAK	Lake			107	107	Khoury	Tony		1156
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEE	Lee			127	127	Khoury	Tony		1582
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEO	Leon			153	153	Khoury	Tony		596
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEV	Levy			13	13	Khoury	Tony		118
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LIB	Liberty			1	1	Khoury	Tony		19
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MAD	Madison			11	11	Khoury	Tony		37
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MAN	Manatee			70	70	Khoury	Tony		764
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MRN	Marion			125	125	Khoury	Tony		1057
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MRT	Martin			30	30	Khoury	Tony		220
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DAD	Miami-Dade			859	859	Khoury	Tony		4054
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MON	Monroe			33	33	Khoury	Tony		149
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	NAS	Nassau			15	15	Khoury	Tony		161
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OKA	Okaloosa			52	52	Khoury	Tony		451
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OKE	Okeechobee			11	11	Khoury	Tony		63
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ORA	Orange			247	247	Khoury	Tony		3072
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OSC	Osceola			81	81	Khoury	Tony		757
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PAL	Palm Beach			870	870	Khoury	Tony		2076
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PAS	Pasco			112	112	Khoury	Tony		1688
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PIN	Pinellas			299	299	Khoury	Tony		2886
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	POL	Polk			167	167	Khoury	Tony		1529
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PUT	Putnam			0	0	Khoury	Tony		166
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SAN	Santa Rosa			41	41	Khoury	Tony		378
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SAR	Sarasota			101	101	Khoury	Tony		1130
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SEM	Seminole			80	80	Khoury	Tony		1234
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	STJ	St. Johns			46	46	Khoury	Tony		618
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	STL	St. Lucie			64	64	Khoury	Tony		478
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SUM	Sumter			30	30	Khoury	Tony		379
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SUW	Suwannee			16	16	Khoury	Tony		76
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	TAY	Taylor			14	14	Khoury	Tony		34
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	UNI	Union			8	8	Khoury	Tony		23
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	VOL	Volusia			125	125	Khoury	Tony		1460
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	WAK	Wakulla			12	12	Khoury	Tony		74
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	WAL	Walton			24	24	Khoury	Tony		165
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	WAS	Washington			16	16	Khoury	Tony		65
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ALA	Alachua			63	63	Nathan	Bruce		373
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BAK	Baker			9	9	Nathan	Bruce		83
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BAY	Bay			44	44	Nathan	Bruce		539
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRA	Bradford			14	14	Nathan	Bruce		94
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRE	Brevard			170	170	Nathan	Bruce		2649
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRO	Broward			577	577	Nathan	Bruce		2656
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CAL	Calhoun			11	11	Nathan	Bruce		148
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CHA	Charlotte			67	67	Nathan	Bruce		708
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CIT	Citrus			31	31	Nathan	Bruce		1039
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLA	Clay			47	47	Nathan	Bruce		603
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLL	Collier			60	60	Nathan	Bruce		592
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLM	Columbia			22	22	Nathan	Bruce		186
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DES	Desoto			15	15	Nathan	Bruce		107
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DIX	Dixie			10	10	Nathan	Bruce		65
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DUV	Duval			199	199	Nathan	Bruce		2069
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ESC	Escambia			79	79	Nathan	Bruce		883
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	FLA	Flagler			24	24	Nathan	Bruce		362
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	FRA	Franklin			8	8	Nathan	Bruce		54
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GAD	Gadsden			25	25	Nathan	Bruce		110
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GIL	Gilchrist			10	10	Nathan	Bruce		67
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GLA	Glades			13	13	Nathan	Bruce		40
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GUL	Gulf			9	9	Nathan	Bruce		60
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HAM	Hamilton			8	8	Nathan	Bruce		45
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HAR	Hardee			12	12	Nathan	Bruce		59
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HEN	Hendry			6	6	Nathan	Bruce		68
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HER	Hernando			37	37	Nathan	Bruce		996
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HIG	Highlands			25	25	Nathan	Bruce		443
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HIL	Hillsborough			340	340	Nathan	Bruce		3519
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HOL	Holmes			0	0	Nathan	Bruce		102
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	IND	Indian River			37	37	Nathan	Bruce		426
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	JAC	Jackson			14	14	Nathan	Bruce		151
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	JEF	Jefferson			16	16	Nathan	Bruce		34
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LAF	Lafayette			5	5	Nathan	Bruce		24
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LAK	Lake			107	107	Nathan	Bruce		1356
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEE	Lee			127	127	Nathan	Bruce		2194
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEO	Leon			153	153	Nathan	Bruce		612
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEV	Levy			13	13	Nathan	Bruce		124
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LIB	Liberty			1	1	Nathan	Bruce		33
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MAD	Madison			11	11	Nathan	Bruce		51
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MAN	Manatee			70	70	Nathan	Bruce		1184
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MRN	Marion			125	125	Nathan	Bruce		1411
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MRT	Martin			30	30	Nathan	Bruce		422
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DAD	Miami-Dade			859	859	Nathan	Bruce		3286
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MON	Monroe			33	33	Nathan	Bruce		177
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	NAS	Nassau			15	15	Nathan	Bruce		266
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OKA	Okaloosa			52	52	Nathan	Bruce		652
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OKE	Okeechobee			11	11	Nathan	Bruce		136
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ORA	Orange			247	247	Nathan	Bruce		2974
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OSC	Osceola			81	81	Nathan	Bruce		1128
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PAL	Palm Beach			870	870	Nathan	Bruce		2273
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PAS	Pasco			112	112	Nathan	Bruce		2093
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PIN	Pinellas			299	299	Nathan	Bruce		3191
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	POL	Polk			167	167	Nathan	Bruce		2225
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PUT	Putnam			0	0	Nathan	Bruce		210
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SAN	Santa Rosa			41	41	Nathan	Bruce		548
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SAR	Sarasota			101	101	Nathan	Bruce		1199
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SEM	Seminole			80	80	Nathan	Bruce		1156
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	STJ	St. Johns			46	46	Nathan	Bruce		525
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	STL	St. Lucie			64	64	Nathan	Bruce		706
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SUM	Sumter			30	30	Nathan	Bruce		516
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SUW	Suwannee			16	16	Nathan	Bruce		121
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	TAY	Taylor			14	14	Nathan	Bruce		85
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	UNI	Union			8	8	Nathan	Bruce		44
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	VOL	Volusia			125	125	Nathan	Bruce		1759
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	WAK	Wakulla			12	12	Nathan	Bruce		102
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	WAL	Walton			24	24	Nathan	Bruce		227
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	WAS	Washington			16	16	Nathan	Bruce		111
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ALA	Alachua			63	63	Machat	Steven		333
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BAK	Baker			9	9	Machat	Steven		30
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BAY	Bay			44	44	Machat	Steven		249
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRA	Bradford			14	14	Machat	Steven		34
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRE	Brevard			170	170	Machat	Steven		1231
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	BRO	Broward			577	577	Machat	Steven		1631
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CAL	Calhoun			11	11	Machat	Steven		40
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CHA	Charlotte			67	67	Machat	Steven		308
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CIT	Citrus			31	31	Machat	Steven		382
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLA	Clay			47	47	Machat	Steven		278
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLL	Collier			60	60	Machat	Steven		307
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	CLM	Columbia			22	22	Machat	Steven		60
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DES	Desoto			15	15	Machat	Steven		33
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DIX	Dixie			10	10	Machat	Steven		41
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DUV	Duval			199	199	Machat	Steven		1115
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ESC	Escambia			79	79	Machat	Steven		491
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	FLA	Flagler			24	24	Machat	Steven		163
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	FRA	Franklin			8	8	Machat	Steven		18
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GAD	Gadsden			25	25	Machat	Steven		58
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GIL	Gilchrist			10	10	Machat	Steven		36
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GLA	Glades			13	13	Machat	Steven		15
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	GUL	Gulf			9	9	Machat	Steven		24
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HAM	Hamilton			8	8	Machat	Steven		19
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HAR	Hardee			12	12	Machat	Steven		31
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HEN	Hendry			6	6	Machat	Steven		47
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HER	Hernando			37	37	Machat	Steven		407
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HIG	Highlands			25	25	Machat	Steven		176
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HIL	Hillsborough			340	340	Machat	Steven		1822
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	HOL	Holmes			0	0	Machat	Steven		43
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	IND	Indian River			37	37	Machat	Steven		227
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	JAC	Jackson			14	14	Machat	Steven		58
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	JEF	Jefferson			16	16	Machat	Steven		17
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LAF	Lafayette			5	5	Machat	Steven		10
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LAK	Lake			107	107	Machat	Steven		554
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEE	Lee			127	127	Machat	Steven		923
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEO	Leon			153	153	Machat	Steven		408
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LEV	Levy			13	13	Machat	Steven		88
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	LIB	Liberty			1	1	Machat	Steven		23
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MAD	Madison			11	11	Machat	Steven		25
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MAN	Manatee			70	70	Machat	Steven		564
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MRN	Marion			125	125	Machat	Steven		603
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MRT	Martin			30	30	Machat	Steven		146
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	DAD	Miami-Dade			859	859	Machat	Steven		2742
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	MON	Monroe			33	33	Machat	Steven		114
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	NAS	Nassau			15	15	Machat	Steven		101
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OKA	Okaloosa			52	52	Machat	Steven		284
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OKE	Okeechobee			11	11	Machat	Steven		58
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	ORA	Orange			247	247	Machat	Steven		1633
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	OSC	Osceola			81	81	Machat	Steven		456
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PAL	Palm Beach			870	870	Machat	Steven		1256
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PAS	Pasco			112	112	Machat	Steven		995
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PIN	Pinellas			299	299	Machat	Steven		1707
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	POL	Polk			167	167	Machat	Steven		937
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	PUT	Putnam			0	0	Machat	Steven		113
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SAN	Santa Rosa			41	41	Machat	Steven		236
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SAR	Sarasota			101	101	Machat	Steven		631
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SEM	Seminole			80	80	Machat	Steven		665
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	STJ	St. Johns			46	46	Machat	Steven		292
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	STL	St. Lucie			64	64	Machat	Steven		332
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SUM	Sumter			30	30	Machat	Steven		181
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	SUW	Suwannee			16	16	Machat	Steven		53
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	TAY	Taylor			14	14	Machat	Steven		32
11/8/2016	NPA	No Party Affiliation	USS	United States Senator	UNI	Union			8	8	Machat	Steven		25
