ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/6/2018	DEM	Democrat	USR	United States Representative	CIT	Citrus	011		31	31	Cottrell	Dana		22380
11/6/2018	DEM	Democrat	USR	United States Representative	HER	Hernando	011		32	32	Cottrell	Dana		30385
11/6/2018	DEM	Democrat	USR	United States Representative	LAK	Lake	011		57	57	Cottrell	Dana		25885
11/6/2018	DEM	Democrat	USR	United States Representative	MRN	Marion	011		53	53	Cottrell	Dana		27198
11/6/2018	DEM	Democrat	USR	United States Representative	SUM	Sumter	011		26	26	Cottrell	Dana		22205
11/6/2018	WRI	Write-In	USR	United States Representative	CIT	Citrus	011		31	31	Saldana	Luis		10
11/6/2018	WRI	Write-In	USR	United States Representative	HER	Hernando	011		32	32	Saldana	Luis		14
11/6/2018	WRI	Write-In	USR	United States Representative	LAK	Lake	011		57	57	Saldana	Luis		9
11/6/2018	WRI	Write-In	USR	United States Representative	MRN	Marion	011		53	53	Saldana	Luis		17
11/6/2018	WRI	Write-In	USR	United States Representative	SUM	Sumter	011		26	26	Saldana	Luis		8
11/6/2018	REP	Republican	USR	United States Representative	HIL	Hillsborough	012		8	8	Bilirakis	Gus	Michael	4159
11/6/2018	REP	Republican	USR	United States Representative	PAS	Pasco	012		110	110	Bilirakis	Gus	Michael	124959
11/6/2018	REP	Republican	USR	United States Representative	PIN	Pinellas	012		60	60	Bilirakis	Gus	Michael	65446
11/6/2018	DEM	Democrat	USR	United States Representative	HIL	Hillsborough	012		8	8	Hunter	Chris		2425
11/6/2018	DEM	Democrat	USR	United States Representative	PAS	Pasco	012		110	110	Hunter	Chris		80624
11/6/2018	DEM	Democrat	USR	United States Representative	PIN	Pinellas	012		60	60	Hunter	Chris		49795
11/6/2018	NPA	No Party Affiliation	USR	United States Representative	HIL	Hillsborough	012		8	8	Purkis	Angelika		116
11/6/2018	NPA	No Party Affiliation	USR	United States Representative	PAS	Pasco	012		110	110	Purkis	Angelika		5206
11/6/2018	NPA	No Party Affiliation	USR	United States Representative	PIN	Pinellas	012		60	60	Purkis	Angelika		2188
11/6/2018	REP	Republican	USR	United States Representative	PIN	Pinellas	013		239	239	Buck	George		134254
11/6/2018	DEM	Democrat	USR	United States Representative	PIN	Pinellas	013		239	239	Crist	Charlie		182717
11/6/2018	REP	Republican	USR	United States Representative	HIL	Hillsborough	015		109	109	Spano	Ross		71775
11/6/2018	REP	Republican	USR	United States Representative	LAK	Lake	015		20	20	Spano	Ross		22764
11/6/2018	REP	Republican	USR	United States Representative	POL	Polk	015		65	65	Spano	Ross		56841
11/6/2018	DEM	Democrat	USR	United States Representative	HIL	Hillsborough	015		109	109	Carlson	Kristen		70108
11/6/2018	DEM	Democrat	USR	United States Representative	LAK	Lake	015		20	20	Carlson	Kristen		21227
11/6/2018	DEM	Democrat	USR	United States Representative	POL	Polk	015		65	65	Carlson	Kristen		42797
11/6/2018	WRI	Write-In	USR	United States Representative	HIL	Hillsborough	015		109	109	Bynzar	Alek		0
11/6/2018	WRI	Write-In	USR	United States Representative	LAK	Lake	015		20	20	Bynzar	Alek		0
11/6/2018	WRI	Write-In	USR	United States Representative	POL	Polk	015		65	65	Bynzar	Alek		2
11/6/2018	WRI	Write-In	USR	United States Representative	HIL	Hillsborough	015		109	109	Johnson	Dave		1
11/6/2018	WRI	Write-In	USR	United States Representative	LAK	Lake	015		20	20	Johnson	Dave		4
11/6/2018	WRI	Write-In	USR	United States Representative	POL	Polk	015		65	65	Johnson	Dave		10
11/6/2018	WRI	Write-In	USR	United States Representative	HIL	Hillsborough	015		109	109	Rabinowitz	Jeffrey	G.	3
11/6/2018	WRI	Write-In	USR	United States Representative	LAK	Lake	015		20	20	Rabinowitz	Jeffrey	G.	0
11/6/2018	WRI	Write-In	USR	United States Representative	POL	Polk	015		65	65	Rabinowitz	Jeffrey	G.	0
11/6/2018	REP	Republican	USR	United States Representative	HIL	Hillsborough	016		66	66	Buchanan	Vern		44798
11/6/2018	REP	Republican	USR	United States Representative	MAN	Manatee	016		70	70	Buchanan	Vern		95137
11/6/2018	REP	Republican	USR	United States Representative	SAR	Sarasota	016		50	50	Buchanan	Vern		57548
11/6/2018	DEM	Democrat	USR	United States Representative	HIL	Hillsborough	016		66	66	Shapiro	David		40610
11/6/2018	DEM	Democrat	USR	United States Representative	MAN	Manatee	016		70	70	Shapiro	David		67653
11/6/2018	DEM	Democrat	USR	United States Representative	SAR	Sarasota	016		50	50	Shapiro	David		56200
11/6/2018	REP	Republican	USR	United States Representative	CHA	Charlotte	017		67	67	Steube	Greg		53387
11/6/2018	REP	Republican	USR	United States Representative	DES	Desoto	017		15	15	Steube	Greg		5557
11/6/2018	REP	Republican	USR	United States Representative	GLA	Glades	017		13	13	Steube	Greg		2598
11/6/2018	REP	Republican	USR	United States Representative	HAR	Hardee	017		12	12	Steube	Greg		4428
11/6/2018	REP	Republican	USR	United States Representative	HIG	Highlands	017		25	25	Steube	Greg		25913
11/6/2018	REP	Republican	USR	United States Representative	LEE	Lee	017		15	15	Steube	Greg		19500
11/6/2018	REP	Republican	USR	United States Representative	OKE	Okeechobee	017		11	11	Steube	Greg		7665
11/6/2018	REP	Republican	USR	United States Representative	POL	Polk	017		25	25	Steube	Greg		17261
11/6/2018	REP	Republican	USR	United States Representative	SAR	Sarasota	017		51	51	Steube	Greg		57017
11/6/2018	DEM	Democrat	USR	United States Representative	CHA	Charlotte	017		67	67	Ellison	Allen		32617
11/6/2018	DEM	Democrat	USR	United States Representative	DES	Desoto	017		15	15	Ellison	Allen		3253
11/6/2018	DEM	Democrat	USR	United States Representative	GLA	Glades	017		13	13	Ellison	Allen		1184
11/6/2018	DEM	Democrat	USR	United States Representative	HAR	Hardee	017		12	12	Ellison	Allen		1903
11/6/2018	DEM	Democrat	USR	United States Representative	HIG	Highlands	017		25	25	Ellison	Allen		13299
11/6/2018	DEM	Democrat	USR	United States Representative	LEE	Lee	017		15	15	Ellison	Allen		11735
11/6/2018	DEM	Democrat	USR	United States Representative	OKE	Okeechobee	017		11	11	Ellison	Allen		3415
11/6/2018	DEM	Democrat	USR	United States Representative	POL	Polk	017		25	25	Ellison	Allen		11209
11/6/2018	DEM	Democrat	USR	United States Representative	SAR	Sarasota	017		51	51	Ellison	Allen		38579
11/6/2018	REP	Republican	USR	United States Representative	MRT	Martin	018		30	30	Mast	Brian		50235
11/6/2018	REP	Republican	USR	United States Representative	PAL	Palm Beach	018		253	253	Mast	Brian		74025
11/6/2018	REP	Republican	USR	United States Representative	STL	St. Lucie	018		64	64	Mast	Brian		61645
11/6/2018	DEM	Democrat	USR	United States Representative	MRT	Martin	018		30	30	Baer	Lauren		27694
11/6/2018	DEM	Democrat	USR	United States Representative	PAL	Palm Beach	018		253	253	Baer	Lauren		66479
11/6/2018	DEM	Democrat	USR	United States Representative	STL	St. Lucie	018		64	64	Baer	Lauren		62281
11/6/2018	REP	Republican	USR	United States Representative	CLL	Collier	019		35	35	Rooney	Francis		56431
11/6/2018	REP	Republican	USR	United States Representative	LEE	Lee	019		113	113	Rooney	Francis		155034
11/6/2018	DEM	Democrat	USR	United States Representative	CLL	Collier	019		35	35	Holden	David		27944
11/6/2018	DEM	Democrat	USR	United States Representative	LEE	Lee	019		113	113	Holden	David		100162
11/6/2018	WRI	Write-In	USR	United States Representative	CLL	Collier	019		35	35	Pollard	Pete		1
11/6/2018	WRI	Write-In	USR	United States Representative	LEE	Lee	019		113	113	Pollard	Pete		35
11/6/2018	DEM	Democrat	USR	United States Representative	BRO	Broward	020		150	150	Hastings	Alcee	L.	147258
11/6/2018	DEM	Democrat	USR	United States Representative	PAL	Palm Beach	020		146	146	Hastings	Alcee	L.	55401
11/6/2018	WRI	Write-In	USR	United States Representative	BRO	Broward	020		150	150	Bonner	Jay		0
11/6/2018	WRI	Write-In	USR	United States Representative	PAL	Palm Beach	020		146	146	Bonner	Jay		165
11/6/2018	REP	Republican	USR	United States Representative	BRO	Broward	022		212	212	Kimaz	Nicolas		85579
11/6/2018	REP	Republican	USR	United States Representative	PAL	Palm Beach	022		59	59	Kimaz	Nicolas		27470
11/6/2018	DEM	Democrat	USR	United States Representative	BRO	Broward	022		212	212	Deutch	Ted		148675
11/6/2018	DEM	Democrat	USR	United States Representative	PAL	Palm Beach	022		59	59	Deutch	Ted		35959
11/6/2018	REP	Republican	USR	United States Representative	BRO	Broward	023		211	211	Kaufman	Joseph	'Joe'	89286
11/6/2018	REP	Republican	USR	United States Representative	DAD	Miami-Dade	023		22	22	Kaufman	Joseph	'Joe'	10160
11/6/2018	DEM	Democrat	USR	United States Representative	BRO	Broward	023		211	211	Wasserman Schultz	Debbie		148833
11/6/2018	DEM	Democrat	USR	United States Representative	DAD	Miami-Dade	023		22	22	Wasserman Schultz	Debbie		12778
11/6/2018	NPA	No Party Affiliation	USR	United States Representative	BRO	Broward	023		211	211	Endriss	Don		1489
11/6/2018	NPA	No Party Affiliation	USR	United States Representative	DAD	Miami-Dade	023		22	22	Endriss	Don		123
11/6/2018	NPA	No Party Affiliation	USR	United States Representative	BRO	Broward	023		211	211	Canova	Timothy	A. 'Tim'	12877
11/6/2018	NPA	No Party Affiliation	USR	United States Representative	DAD	Miami-Dade	023		22	22	Canova	Timothy	A. 'Tim'	820
11/6/2018	REP	Republican	USR	United States Representative	CLL	Collier	025		31	31	Diaz-Balart	Mario		42775
11/6/2018	REP	Republican	USR	United States Representative	HEN	Hendry	025		10	10	Diaz-Balart	Mario		5051
11/6/2018	REP	Republican	USR	United States Representative	DAD	Miami-Dade	025		144	144	Diaz-Balart	Mario		80846
11/6/2018	DEM	Democrat	USR	United States Representative	CLL	Collier	025		31	31	Barzee Flores	Mary		27393
11/6/2018	DEM	Democrat	USR	United States Representative	HEN	Hendry	025		10	10	Barzee Flores	Mary		3557
11/6/2018	DEM	Democrat	USR	United States Representative	DAD	Miami-Dade	025		144	144	Barzee Flores	Mary		53223
11/6/2018	REP	Republican	USR	United States Representative	DAD	Miami-Dade	026		221	221	Curbelo	Carlos		96371
11/6/2018	REP	Republican	USR	United States Representative	MON	Monroe	026		33	33	Curbelo	Carlos		19307
11/6/2018	DEM	Democrat	USR	United States Representative	DAD	Miami-Dade	026		221	221	Mucarsel-Powell	Debbie		103126
11/6/2018	DEM	Democrat	USR	United States Representative	MON	Monroe	026		33	33	Mucarsel-Powell	Debbie		16671
11/6/2018	REP	Republican	USR	United States Representative	DAD	Miami-Dade	027		249	249	Salazar	Maria	Elvira	115588
11/6/2018	DEM	Democrat	USR	United States Representative	DAD	Miami-Dade	027		249	249	Shalala	Donna		130743
11/6/2018	NPA	No Party Affiliation	USR	United States Representative	DAD	Miami-Dade	027		249	249	Joli	Mayra		6255
11/6/2018	REP	Republican	GOV	Governor	ALA	Alachua			63	63	DeSantis	Ron		41278
11/6/2018	REP	Republican	GOV	Governor	BAK	Baker			9	9	DeSantis	Ron		8687
11/6/2018	REP	Republican	GOV	Governor	BAY	Bay			44	44	DeSantis	Ron		45709
11/6/2018	REP	Republican	GOV	Governor	BRA	Bradford			14	14	DeSantis	Ron		7698
11/6/2018	REP	Republican	GOV	Governor	BRE	Brevard			174	174	DeSantis	Ron		162213
11/6/2018	REP	Republican	GOV	Governor	BRO	Broward			577	577	DeSantis	Ron		222012
11/6/2018	REP	Republican	GOV	Governor	CAL	Calhoun			11	11	DeSantis	Ron		3576
11/6/2018	REP	Republican	GOV	Governor	CHA	Charlotte			67	67	DeSantis	Ron		54102
11/6/2018	REP	Republican	GOV	Governor	CIT	Citrus			31	31	DeSantis	Ron		47729
11/6/2018	REP	Republican	GOV	Governor	CLA	Clay			47	47	DeSantis	Ron		64401
11/6/2018	REP	Republican	GOV	Governor	CLL	Collier			59	59	DeSantis	Ron		100303
11/6/2018	REP	Republican	GOV	Governor	CLM	Columbia			22	22	DeSantis	Ron		17426
11/6/2018	REP	Republican	GOV	Governor	DES	Desoto			15	15	DeSantis	Ron		5663
11/6/2018	REP	Republican	GOV	Governor	DIX	Dixie			10	10	DeSantis	Ron		4663
11/6/2018	REP	Republican	GOV	Governor	DUV	Duval			199	199	DeSantis	Ron		179902
11/6/2018	REP	Republican	GOV	Governor	ESC	Escambia			79	79	DeSantis	Ron		74719
11/6/2018	REP	Republican	GOV	Governor	FLA	Flagler			25	25	DeSantis	Ron		30951
11/6/2018	REP	Republican	GOV	Governor	FRA	Franklin			8	8	DeSantis	Ron		3508
11/6/2018	REP	Republican	GOV	Governor	GAD	Gadsden			25	25	DeSantis	Ron		6200
11/6/2018	REP	Republican	GOV	Governor	GIL	Gilchrist			10	10	DeSantis	Ron		5975
11/6/2018	REP	Republican	GOV	Governor	GLA	Glades			13	13	DeSantis	Ron		2647
11/6/2018	REP	Republican	GOV	Governor	GUL	Gulf			10	10	DeSantis	Ron		4265
11/6/2018	REP	Republican	GOV	Governor	HAM	Hamilton			8	8	DeSantis	Ron		2908
11/6/2018	REP	Republican	GOV	Governor	HAR	Hardee			12	12	DeSantis	Ron		4486
11/6/2018	REP	Republican	GOV	Governor	HEN	Hendry			10	10	DeSantis	Ron		5177
11/6/2018	REP	Republican	GOV	Governor	HER	Hernando			32	32	DeSantis	Ron		49671
11/6/2018	REP	Republican	GOV	Governor	HIG	Highlands			25	25	DeSantis	Ron		26285
11/6/2018	REP	Republican	GOV	Governor	HIL	Hillsborough			390	390	DeSantis	Ron		234835
11/6/2018	REP	Republican	GOV	Governor	HOL	Holmes			8	8	DeSantis	Ron		5940
11/6/2018	REP	Republican	GOV	Governor	IND	Indian River			36	36	DeSantis	Ron		44925
11/6/2018	REP	Republican	GOV	Governor	JAC	Jackson			14	14	DeSantis	Ron		10771
11/6/2018	REP	Republican	GOV	Governor	JEF	Jefferson			16	16	DeSantis	Ron		3877
11/6/2018	REP	Republican	GOV	Governor	LAF	Lafayette			5	5	DeSantis	Ron		2364
11/6/2018	REP	Republican	GOV	Governor	LAK	Lake			102	102	DeSantis	Ron		92633
11/6/2018	REP	Republican	GOV	Governor	LEE	Lee			127	127	DeSantis	Ron		174085
11/6/2018	REP	Republican	GOV	Governor	LEO	Leon			155	155	DeSantis	Ron		49942
11/6/2018	REP	Republican	GOV	Governor	LEV	Levy			13	13	DeSantis	Ron		12084
11/6/2018	REP	Republican	GOV	Governor	LIB	Liberty			8	8	DeSantis	Ron		2060
11/6/2018	REP	Republican	GOV	Governor	MAD	Madison			11	11	DeSantis	Ron		4345
11/6/2018	REP	Republican	GOV	Governor	MAN	Manatee			70	70	DeSantis	Ron		93246
11/6/2018	REP	Republican	GOV	Governor	MRN	Marion			125	125	DeSantis	Ron		94901
11/6/2018	REP	Republican	GOV	Governor	MRT	Martin			30	30	DeSantis	Ron		47820
11/6/2018	REP	Republican	GOV	Governor	DAD	Miami-Dade			902	902	DeSantis	Ron		311581
11/6/2018	REP	Republican	GOV	Governor	MON	Monroe			33	33	DeSantis	Ron		18509
11/6/2018	REP	Republican	GOV	Governor	NAS	Nassau			15	15	DeSantis	Ron		31704
11/6/2018	REP	Republican	GOV	Governor	OKA	Okaloosa			52	52	DeSantis	Ron		59940
11/6/2018	REP	Republican	GOV	Governor	OKE	Okeechobee			11	11	DeSantis	Ron		7730
11/6/2018	REP	Republican	GOV	Governor	ORA	Orange			247	247	DeSantis	Ron		174228
11/6/2018	REP	Republican	GOV	Governor	OSC	Osceola			87	87	DeSantis	Ron		44627
11/6/2018	REP	Republican	GOV	Governor	PAL	Palm Beach			871	871	DeSantis	Ron		241016
11/6/2018	REP	Republican	GOV	Governor	PAS	Pasco			110	110	DeSantis	Ron		120753
11/6/2018	REP	Republican	GOV	Governor	PIN	Pinellas			299	299	DeSantis	Ron		207677
11/6/2018	REP	Republican	GOV	Governor	POL	Polk			167	167	DeSantis	Ron		136711
11/6/2018	REP	Republican	GOV	Governor	PUT	Putnam			35	35	DeSantis	Ron		18721
11/6/2018	REP	Republican	GOV	Governor	SAN	Santa Rosa			41	41	DeSantis	Ron		56148
11/6/2018	REP	Republican	GOV	Governor	SAR	Sarasota			101	101	DeSantis	Ron		113211
11/6/2018	REP	Republican	GOV	Governor	SEM	Seminole			81	81	DeSantis	Ron		96622
11/6/2018	REP	Republican	GOV	Governor	STJ	St. Johns			46	46	DeSantis	Ron		83658
11/6/2018	REP	Republican	GOV	Governor	STL	St. Lucie			64	64	DeSantis	Ron		58990
11/6/2018	REP	Republican	GOV	Governor	SUM	Sumter			26	26	DeSantis	Ron		51798
11/6/2018	REP	Republican	GOV	Governor	SUW	Suwannee			16	16	DeSantis	Ron		12234
11/6/2018	REP	Republican	GOV	Governor	TAY	Taylor			14	14	DeSantis	Ron		5942
11/6/2018	REP	Republican	GOV	Governor	UNI	Union			8	8	DeSantis	Ron		3841
11/6/2018	REP	Republican	GOV	Governor	VOL	Volusia			125	125	DeSantis	Ron		124819
11/6/2018	REP	Republican	GOV	Governor	WAK	Wakulla			12	12	DeSantis	Ron		9802
11/6/2018	REP	Republican	GOV	Governor	WAL	Walton			21	21	DeSantis	Ron		22925
11/6/2018	REP	Republican	GOV	Governor	WAS	Washington			12	12	DeSantis	Ron		7017
11/6/2018	DEM	Democrat	GOV	Governor	ALA	Alachua			63	63	Gillum	Andrew		72711
11/6/2018	DEM	Democrat	GOV	Governor	BAK	Baker			9	9	Gillum	Andrew		1760
11/6/2018	DEM	Democrat	GOV	Governor	BAY	Bay			44	44	Gillum	Andrew		16757
11/6/2018	DEM	Democrat	GOV	Governor	BRA	Bradford			14	14	Gillum	Andrew		2671
11/6/2018	DEM	Democrat	GOV	Governor	BRE	Brevard			174	174	Gillum	Andrew		114921
11/6/2018	DEM	Democrat	GOV	Governor	BRO	Broward			577	577	Gillum	Andrew		482152
11/6/2018	DEM	Democrat	GOV	Governor	CAL	Calhoun			11	11	Gillum	Andrew		923
11/6/2018	DEM	Democrat	GOV	Governor	CHA	Charlotte			67	67	Gillum	Andrew		31248
11/6/2018	DEM	Democrat	GOV	Governor	CIT	Citrus			31	31	Gillum	Andrew		21197
11/6/2018	DEM	Democrat	GOV	Governor	CLA	Clay			47	47	Gillum	Andrew		28150
11/6/2018	DEM	Democrat	GOV	Governor	CLL	Collier			59	59	Gillum	Andrew		53594
11/6/2018	DEM	Democrat	GOV	Governor	CLM	Columbia			22	22	Gillum	Andrew		7105
11/6/2018	DEM	Democrat	GOV	Governor	DES	Desoto			15	15	Gillum	Andrew		3059
11/6/2018	DEM	Democrat	GOV	Governor	DIX	Dixie			10	10	Gillum	Andrew		1008
11/6/2018	DEM	Democrat	GOV	Governor	DUV	Duval			199	199	Gillum	Andrew		196612
11/6/2018	DEM	Democrat	GOV	Governor	ESC	Escambia			79	79	Gillum	Andrew		52835
11/6/2018	DEM	Democrat	GOV	Governor	FLA	Flagler			25	25	Gillum	Andrew		21183
11/6/2018	DEM	Democrat	GOV	Governor	FRA	Franklin			8	8	Gillum	Andrew		1790
11/6/2018	DEM	Democrat	GOV	Governor	GAD	Gadsden			25	25	Gillum	Andrew		13712
11/6/2018	DEM	Democrat	GOV	Governor	GIL	Gilchrist			10	10	Gillum	Andrew		1282
11/6/2018	DEM	Democrat	GOV	Governor	GLA	Glades			13	13	Gillum	Andrew		1095
11/6/2018	DEM	Democrat	GOV	Governor	GUL	Gulf			10	10	Gillum	Andrew		1511
11/6/2018	DEM	Democrat	GOV	Governor	HAM	Hamilton			8	8	Gillum	Andrew		1591
11/6/2018	DEM	Democrat	GOV	Governor	HAR	Hardee			12	12	Gillum	Andrew		1802
11/6/2018	DEM	Democrat	GOV	Governor	HEN	Hendry			10	10	Gillum	Andrew		3516
11/6/2018	DEM	Democrat	GOV	Governor	HER	Hernando			32	32	Gillum	Andrew		29426
11/6/2018	DEM	Democrat	GOV	Governor	HIG	Highlands			25	25	Gillum	Andrew		12783
11/6/2018	DEM	Democrat	GOV	Governor	HIL	Hillsborough			390	390	Gillum	Andrew		281598
11/6/2018	DEM	Democrat	GOV	Governor	HOL	Holmes			8	8	Gillum	Andrew		737
11/6/2018	DEM	Democrat	GOV	Governor	IND	Indian River			36	36	Gillum	Andrew		28460
11/6/2018	DEM	Democrat	GOV	Governor	JAC	Jackson			14	14	Gillum	Andrew		5019
11/6/2018	DEM	Democrat	GOV	Governor	JEF	Jefferson			16	16	Gillum	Andrew		3375
11/6/2018	DEM	Democrat	GOV	Governor	LAF	Lafayette			5	5	Gillum	Andrew		419
11/6/2018	DEM	Democrat	GOV	Governor	LAK	Lake			102	102	Gillum	Andrew		60289
11/6/2018	DEM	Democrat	GOV	Governor	LEE	Lee			127	127	Gillum	Andrew		111172
11/6/2018	DEM	Democrat	GOV	Governor	LEO	Leon			155	155	Gillum	Andrew		88764
11/6/2018	DEM	Democrat	GOV	Governor	LEV	Levy			13	13	Gillum	Andrew		4718
11/6/2018	DEM	Democrat	GOV	Governor	LIB	Liberty			8	8	Gillum	Andrew		527
11/6/2018	DEM	Democrat	GOV	Governor	MAD	Madison			11	11	Gillum	Andrew		3235
11/6/2018	DEM	Democrat	GOV	Governor	MAN	Manatee			70	70	Gillum	Andrew		67629
11/6/2018	DEM	Democrat	GOV	Governor	MRN	Marion			125	125	Gillum	Andrew		57392
11/6/2018	DEM	Democrat	GOV	Governor	MRT	Martin			30	30	Gillum	Andrew		29133
11/6/2018	DEM	Democrat	GOV	Governor	DAD	Miami-Dade			902	902	Gillum	Andrew		478958
11/6/2018	DEM	Democrat	GOV	Governor	MON	Monroe			33	33	Gillum	Andrew		17176
11/6/2018	DEM	Democrat	GOV	Governor	NAS	Nassau			15	15	Gillum	Andrew		11472
11/6/2018	DEM	Democrat	GOV	Governor	OKA	Okaloosa			52	52	Gillum	Andrew		22408
11/6/2018	DEM	Democrat	GOV	Governor	OKE	Okeechobee			11	11	Gillum	Andrew		3306
11/6/2018	DEM	Democrat	GOV	Governor	ORA	Orange			247	247	Gillum	Andrew		296257
11/6/2018	DEM	Democrat	GOV	Governor	OSC	Osceola			87	87	Gillum	Andrew		68707
11/6/2018	DEM	Democrat	GOV	Governor	PAL	Palm Beach			871	871	Gillum	Andrew		341409
11/6/2018	DEM	Democrat	GOV	Governor	PAS	Pasco			110	110	Gillum	Andrew		86384
11/6/2018	DEM	Democrat	GOV	Governor	PIN	Pinellas			299	299	Gillum	Andrew		220818
11/6/2018	DEM	Democrat	GOV	Governor	POL	Polk			167	167	Gillum	Andrew		104057
11/6/2018	DEM	Democrat	GOV	Governor	PUT	Putnam			35	35	Gillum	Andrew		9011
11/6/2018	DEM	Democrat	GOV	Governor	SAN	Santa Rosa			41	41	Gillum	Andrew		18207
11/6/2018	DEM	Democrat	GOV	Governor	SAR	Sarasota			101	101	Gillum	Andrew		94986
11/6/2018	DEM	Democrat	GOV	Governor	SEM	Seminole			81	81	Gillum	Andrew		100197
11/6/2018	DEM	Democrat	GOV	Governor	STJ	St. Johns			46	46	Gillum	Andrew		46206
11/6/2018	DEM	Democrat	GOV	Governor	STL	St. Lucie			64	64	Gillum	Andrew		63605
11/6/2018	DEM	Democrat	GOV	Governor	SUM	Sumter			26	26	Gillum	Andrew		21843
11/6/2018	DEM	Democrat	GOV	Governor	SUW	Suwannee			16	16	Gillum	Andrew		3450
11/6/2018	DEM	Democrat	GOV	Governor	TAY	Taylor			14	14	Gillum	Andrew		1877
11/6/2018	DEM	Democrat	GOV	Governor	UNI	Union			8	8	Gillum	Andrew		972
11/6/2018	DEM	Democrat	GOV	Governor	VOL	Volusia			125	125	Gillum	Andrew		100478
11/6/2018	DEM	Democrat	GOV	Governor	WAK	Wakulla			12	12	Gillum	Andrew		4194
11/6/2018	DEM	Democrat	GOV	Governor	WAL	Walton			21	21	Gillum	Andrew		7019
11/6/2018	DEM	Democrat	GOV	Governor	WAS	Washington			12	12	Gillum	Andrew		1865
11/6/2018	REF	Reform Party of Florida	GOV	Governor	ALA	Alachua			63	63	Richardson	Darcy	G.	538
11/6/2018	REF	Reform Party of Florida	GOV	Governor	BAK	Baker			9	9	Richardson	Darcy	G.	43
11/6/2018	REF	Reform Party of Florida	GOV	Governor	BAY	Bay			44	44	Richardson	Darcy	G.	371
11/6/2018	REF	Reform Party of Florida	GOV	Governor	BRA	Bradford			14	14	Richardson	Darcy	G.	54
11/6/2018	REF	Reform Party of Florida	GOV	Governor	BRE	Brevard			174	174	Richardson	Darcy	G.	2127
11/6/2018	REF	Reform Party of Florida	GOV	Governor	BRO	Broward			577	577	Richardson	Darcy	G.	2167
11/6/2018	REF	Reform Party of Florida	GOV	Governor	CAL	Calhoun			11	11	Richardson	Darcy	G.	52
11/6/2018	REF	Reform Party of Florida	GOV	Governor	CHA	Charlotte			67	67	Richardson	Darcy	G.	736
11/6/2018	REF	Reform Party of Florida	GOV	Governor	CIT	Citrus			31	31	Richardson	Darcy	G.	1249
11/6/2018	REF	Reform Party of Florida	GOV	Governor	CLA	Clay			47	47	Richardson	Darcy	G.	451
11/6/2018	REF	Reform Party of Florida	GOV	Governor	CLL	Collier			59	59	Richardson	Darcy	G.	780
11/6/2018	REF	Reform Party of Florida	GOV	Governor	CLM	Columbia			22	22	Richardson	Darcy	G.	139
11/6/2018	REF	Reform Party of Florida	GOV	Governor	DES	Desoto			15	15	Richardson	Darcy	G.	78
11/6/2018	REF	Reform Party of Florida	GOV	Governor	DIX	Dixie			10	10	Richardson	Darcy	G.	65
11/6/2018	REF	Reform Party of Florida	GOV	Governor	DUV	Duval			199	199	Richardson	Darcy	G.	1580
11/6/2018	REF	Reform Party of Florida	GOV	Governor	ESC	Escambia			79	79	Richardson	Darcy	G.	868
11/6/2018	REF	Reform Party of Florida	GOV	Governor	FLA	Flagler			25	25	Richardson	Darcy	G.	319
11/6/2018	REF	Reform Party of Florida	GOV	Governor	FRA	Franklin			8	8	Richardson	Darcy	G.	36
11/6/2018	REF	Reform Party of Florida	GOV	Governor	GAD	Gadsden			25	25	Richardson	Darcy	G.	65
11/6/2018	REF	Reform Party of Florida	GOV	Governor	GIL	Gilchrist			10	10	Richardson	Darcy	G.	47
11/6/2018	REF	Reform Party of Florida	GOV	Governor	GLA	Glades			13	13	Richardson	Darcy	G.	29
11/6/2018	REF	Reform Party of Florida	GOV	Governor	GUL	Gulf			10	10	Richardson	Darcy	G.	48
11/6/2018	REF	Reform Party of Florida	GOV	Governor	HAM	Hamilton			8	8	Richardson	Darcy	G.	21
11/6/2018	REF	Reform Party of Florida	GOV	Governor	HAR	Hardee			12	12	Richardson	Darcy	G.	37
11/6/2018	REF	Reform Party of Florida	GOV	Governor	HEN	Hendry			10	10	Richardson	Darcy	G.	76
11/6/2018	REF	Reform Party of Florida	GOV	Governor	HER	Hernando			32	32	Richardson	Darcy	G.	730
11/6/2018	REF	Reform Party of Florida	GOV	Governor	HIG	Highlands			25	25	Richardson	Darcy	G.	273
11/6/2018	REF	Reform Party of Florida	GOV	Governor	HIL	Hillsborough			390	390	Richardson	Darcy	G.	2996
11/6/2018	REF	Reform Party of Florida	GOV	Governor	HOL	Holmes			8	8	Richardson	Darcy	G.	27
11/6/2018	REF	Reform Party of Florida	GOV	Governor	IND	Indian River			36	36	Richardson	Darcy	G.	385
11/6/2018	REF	Reform Party of Florida	GOV	Governor	JAC	Jackson			14	14	Richardson	Darcy	G.	72
11/6/2018	REF	Reform Party of Florida	GOV	Governor	JEF	Jefferson			16	16	Richardson	Darcy	G.	65
11/6/2018	REF	Reform Party of Florida	GOV	Governor	LAF	Lafayette			5	5	Richardson	Darcy	G.	14
11/6/2018	REF	Reform Party of Florida	GOV	Governor	LAK	Lake			102	102	Richardson	Darcy	G.	1026
11/6/2018	REF	Reform Party of Florida	GOV	Governor	LEE	Lee			127	127	Richardson	Darcy	G.	2048
